state,aqi,density
Pahang,74.55,0.0019194138859641
Pahang,75.15,0.0017978108468804
Pahang,75.75,0.0016980923287515
Pahang,76.35,0.0016093095713249
Pahang,76.94,0.0015225760890673
Pahang,77.54,0.0014346082348927
Pahang,78.14,0.0013463894005375
Pahang,78.74,0.0012617690694047
Pahang,79.34,0.0011853636798623
Pahang,79.93,0.001118486264294
Pahang,80.53,0.0010568340960501
Pahang,81.13,0.0009932404816907
Pahang,81.73,0.0009230595404178
Pahang,82.33,0.0008475742582601
Pahang,82.92,0.0007732192221692
Pahang,83.52,0.000707141363198
Pahang,84.12,0.0006519789861739
Pahang,84.72,0.0006043101005746
Pahang,85.32,0.0005587377190124
Pahang,85.91,0.0005136584728134
Pahang,86.51,0.0004727965877817
Pahang,87.11,0.0004417584269106
Pahang,87.71,0.0004238134617587
Pahang,88.31,0.000418145926038
Pahang,88.9,0.0004208048893388
Pahang,89.5,0.0004271767193133
Pahang,90.1,0.0004339569076475
Pahang,90.7,0.0004389543978101
Pahang,91.3,0.0004397370685891
Pahang,91.89,0.000433726592966
Pahang,92.49,0.000420023915061
Pahang,93.09,0.0004003504447012
Pahang,93.69,0.0003775261170052
Pahang,94.29,0.0003533502474842
Pahang,94.88,0.0003284646555704
Pahang,95.48,0.0003038822780612
Pahang,96.08,0.0002816396493931
Pahang,96.68,0.000263316941106
Pahang,97.28,0.0002479447955955
Pahang,97.87,0.0002317107998983
Pahang,98.47,0.0002102768496224
Pahang,99.07,0.0001822778621334
Pahang,99.67,0.0001514172453554
Pahang,100.27,0.0001251671757367
Pahang,100.86,0.0001103688217057
Pahang,101.46,0.0001087528814968
Pahang,102.06,0.0001160010498631
Pahang,102.66,0.0001250854990728
Pahang,103.26,0.0001308210719601
Pahang,103.85,0.0001319967360836
Pahang,104.45,0.0001303441276457
Pahang,105.05,0.000128194987895
Pahang,105.65,0.000126721422013
Pahang,106.25,0.0001254427186356
Pahang,106.84,0.000122902061564
Pahang,107.44,0.000118017890301
Pahang,108.04,0.0001111944740299
Pahang,108.64,0.0001043421672197
Pahang,109.24,9.97995894788562e-05
Pahang,109.83,9.894710662279642e-05
Pahang,110.43,0.0001013707471634
Pahang,111.03,0.0001050626483094
Pahang,111.63,0.0001076375634645
Pahang,112.23,0.000107839384649
Pahang,112.82,0.0001061287445345
Pahang,113.42,0.0001037666071433
Pahang,114.02,0.0001013479205487
Pahang,114.62,9.843678516562457e-05
Pahang,115.22,9.467405016877718e-05
Pahang,115.81,9.087724433462132e-05
Pahang,116.41,8.858601808614114e-05
Pahang,117.01,8.839045515576749e-05
Pahang,117.61,8.887031230249785e-05
Pahang,118.21,8.726550355456393e-05
Pahang,118.8,8.115375110953873e-05
Pahang,119.4,6.973952762161662e-05
Pahang,120.0,5.420974665264548e-05
Selangor,2.0,2.107297382556236e-06
Selangor,2.59,1.8821726569975576e-06
Selangor,3.19,1.3481566650324798e-06
Selangor,3.78,8.148214505701068e-07
Selangor,4.37,5.70479029145423e-07
Selangor,4.96,8.821367730558877e-07
Selangor,5.56,2.2193789674340408e-06
Selangor,6.15,5.541339314891377e-06
Selangor,6.74,1.243359314220299e-05
Selangor,7.34,2.488860156042428e-05
Selangor,7.93,4.474779426372824e-05
Selangor,8.52,7.33401423364703e-05
Selangor,9.12,0.0001119153246952
Selangor,9.71,0.0001624046345213
Selangor,10.3,0.0002271812956849
Selangor,10.89,0.0003078208239574
Selangor,11.49,0.0004050173352975
Selangor,12.08,0.0005208681494033
Selangor,12.67,0.000660626952133
Selangor,13.27,0.0008297876288001
Selangor,13.86,0.0010279224230873
Selangor,14.45,0.0012465228300221
Selangor,15.05,0.0014747907651818
Selangor,15.64,0.0017077823070797
Selangor,16.23,0.0019484026860699
Selangor,16.82,0.002202601611119
Selangor,17.42,0.0024740666276747
Selangor,18.01,0.0027618871480999
Selangor,18.6,0.0030601080831137
Selangor,19.2,0.0033593467777992
Selangor,19.79,0.0036512524532489
Selangor,20.38,0.003933501907217
Selangor,20.97,0.0042125347111039
Selangor,21.57,0.0045026974628947
Selangor,22.16,0.0048206079201516
Selangor,22.75,0.0051768482857051
Selangor,23.35,0.0055713414268017
Selangor,23.94,0.0059947221240363
Selangor,24.53,0.0064314657391833
Selangor,25.13,0.0068624206240577
Selangor,25.72,0.0072682552748743
Selangor,26.31,0.0076339161973111
Selangor,26.9,0.0079533911144929
Selangor,27.5,0.008234341495496
Selangor,28.09,0.0084990881151033
Selangor,28.68,0.0087785369041882
Selangor,29.28,0.0091014648611032
Selangor,29.87,0.00948326574696
Selangor,30.46,0.0099168299944334
Selangor,31.06,0.0103717084672977
Selangor,31.65,0.010806871685514
Selangor,32.24,0.0111901232091346
Selangor,32.83,0.0115103563097141
Selangor,33.43,0.0117780468443197
Selangor,34.02,0.0120184428998047
Selangor,34.61,0.0122586814993136
Selangor,35.21,0.0125092063951744
Selangor,35.8,0.0127528485585847
Selangor,36.39,0.0129587900065536
Selangor,36.98,0.0131127998938118
Selangor,37.58,0.0132310875754249
Selangor,38.17,0.0133434670843333
Selangor,38.76,0.0134702368607198
Selangor,39.36,0.0136203272508167
Selangor,39.95,0.0138018351899377
Selangor,40.54,0.0140168002049757
Selangor,41.14,0.0142413205282607
Selangor,41.73,0.014424065154109
Selangor,42.32,0.0145178524905889
Selangor,42.91,0.0145135308432237
Selangor,43.51,0.0144395105216566
Selangor,44.1,0.0143327938311053
Selangor,44.69,0.0142156376372747
Selangor,45.29,0.0140933577326991
Selangor,45.88,0.013964064004703
Selangor,46.47,0.0138332162597198
Selangor,47.07,0.0137361076397452
Selangor,47.66,0.013768466514187
Selangor,48.25,0.0141115977954364
Selangor,48.84,0.0150233744132397
Selangor,49.44,0.0167649365725579
Selangor,50.03,0.0194636980210834
Selangor,50.62,0.0229734418617157
Selangor,51.22,0.026839103469736
Selangor,51.81,0.0304413648337977
Selangor,52.4,0.0332644726849255
Selangor,52.99,0.0351044910817838
Selangor,53.59,0.0360733823142566
Selangor,54.18,0.0364389306599805
Selangor,54.77,0.0364557885097119
Selangor,55.37,0.0362851308112604
Selangor,55.96,0.0359952775465451
Selangor,56.55,0.0355958507209208
Selangor,57.15,0.0350694984235477
Selangor,57.74,0.0343935503617154
Selangor,58.33,0.0335620749630239
Selangor,58.92,0.032602214138016
Selangor,59.52,0.0315618244656055
Selangor,60.11,0.0304748493039977
Selangor,60.7,0.0293457212331153
Selangor,61.3,0.0281713829530726
Selangor,61.89,0.0269689360596903
Selangor,62.48,0.0257734752138639
Selangor,63.08,0.0246142894180945
Selangor,63.67,0.0234990674295666
Selangor,64.26,0.0224136210980148
Selangor,64.85,0.0213283663198965
Selangor,65.45,0.0202103383451436
Selangor,66.04,0.0190403402344174
Selangor,66.63,0.0178271774001787
Selangor,67.23,0.0166119892061764
Selangor,67.82,0.0154574623031064
Selangor,68.41,0.0144197526162031
Selangor,69.01,0.0135180045849875
Selangor,69.6,0.0127260209631456
Selangor,70.19,0.0119917480521866
Selangor,70.78,0.0112690494912009
Selangor,71.38,0.0105435071529373
Selangor,71.97,0.0098362487736855
Selangor,72.56,0.009179367129764
Selangor,73.16,0.0085828249252476
Selangor,73.75,0.0080265109874637
Selangor,74.34,0.0074848909196298
Selangor,74.93,0.0069547348983672
Selangor,75.53,0.0064558367507961
Selangor,76.12,0.0060087133480551
Selangor,76.71,0.0056168578244559
Selangor,77.31,0.0052689576806956
Selangor,77.9,0.0049515395767643
Selangor,78.49,0.0046564496169043
Selangor,79.09,0.0043802238140391
Selangor,79.68,0.0041217412209989
Selangor,80.27,0.0038813374299826
Selangor,80.86,0.0036597151477508
Selangor,81.46,0.0034563577077342
Selangor,82.05,0.0032690868596412
Selangor,82.64,0.0030944476665924
Selangor,83.24,0.0029274624430891
Selangor,83.83,0.0027620684279159
Selangor,84.42,0.0025942682874282
Selangor,85.02,0.0024249995912214
Selangor,85.61,0.0022575900947643
Selangor,86.2,0.0020920237801351
Selangor,86.79,0.0019248415533226
Selangor,87.39,0.0017569534228134
Selangor,87.98,0.0015993359909316
Selangor,88.57,0.0014673837379633
Selangor,89.17,0.0013691483095841
Selangor,89.76,0.0013000371031193
Selangor,90.35,0.0012476551451669
Selangor,90.94,0.0012000632855752
Selangor,91.54,0.0011505140689962
Selangor,92.13,0.0010972917197363
Selangor,92.72,0.0010414656050321
Selangor,93.32,0.0009854679579584
Selangor,93.91,0.0009322532862452
Selangor,94.5,0.0008833616997087
Selangor,95.1,0.0008369836632068
Selangor,95.69,0.000788684573793
Selangor,96.28,0.0007346592618947
Selangor,96.87,0.0006750159241908
Selangor,97.47,0.0006148072398659
Selangor,98.06,0.0005612816448297
Selangor,98.65,0.0005184880368448
Selangor,99.25,0.0004843011726658
Selangor,99.84,0.0004534582692432
Selangor,100.43,0.0004232079244963
Selangor,101.03,0.0003952780238171
Selangor,101.62,0.0003729305995513
Selangor,102.21,0.0003574014036547
Selangor,102.8,0.0003472842040244
Selangor,103.4,0.0003401210914911
Selangor,103.99,0.0003337596147722
Selangor,104.58,0.0003265857994822
Selangor,105.18,0.0003173022576707
Selangor,105.77,0.0003051614210892
Selangor,106.36,0.0002907269015904
Selangor,106.95,0.0002760033940031
Selangor,107.55,0.0002631433517518
Selangor,108.14,0.0002529882994407
Selangor,108.73,0.0002449795616489
Selangor,109.33,0.0002378852680034
Selangor,109.92,0.000230236235294
Selangor,110.51,0.0002209379124173
Selangor,111.11,0.0002105438239162
Selangor,111.7,0.0002017757657043
Selangor,112.29,0.000197826992435
Selangor,112.88,0.0001997476961917
Selangor,113.48,0.0002057549201996
Selangor,114.07,0.0002130230776546
Selangor,114.66,0.0002196912455296
Selangor,115.26,0.0002252828198525
Selangor,115.85,0.0002299953112503
Selangor,116.44,0.0002339545389022
Selangor,117.04,0.0002365862393471
Selangor,117.63,0.0002360368600693
Selangor,118.22,0.0002291825657893
Selangor,118.81,0.0002125694025645
Selangor,119.41,0.0001840389305137
Selangor,120.0,0.000144761882201
Wilayah Persekutuan,1.0,1.6342497924318584e-06
Wilayah Persekutuan,1.6,2.0752606377395704e-06
Wilayah Persekutuan,2.2,2.718390551243603e-06
Wilayah Persekutuan,2.79,3.780839617376408e-06
Wilayah Persekutuan,3.39,5.432921503753154e-06
Wilayah Persekutuan,3.99,7.891446401270537e-06
Wilayah Persekutuan,4.59,1.1928393164054236e-05
Wilayah Persekutuan,5.19,1.9755170978294616e-05
Wilayah Persekutuan,5.78,3.560115240422925e-05
Wilayah Persekutuan,6.38,6.494257540666237e-05
Wilayah Persekutuan,6.98,0.0001121023020988
Wilayah Persekutuan,7.58,0.0001774981589118
Wilayah Persekutuan,8.18,0.000256801997371
Wilayah Persekutuan,8.77,0.0003435910674504
Wilayah Persekutuan,9.37,0.0004346873281561
Wilayah Persekutuan,9.97,0.0005348670238477
Wilayah Persekutuan,10.57,0.0006576278382204
Wilayah Persekutuan,11.17,0.0008217004686299
Wilayah Persekutuan,11.76,0.0010455219154437
Wilayah Persekutuan,12.36,0.0013413169205818
Wilayah Persekutuan,12.96,0.0017100566752438
Wilayah Persekutuan,13.56,0.0021414524427477
Wilayah Persekutuan,14.16,0.0026225690074203
Wilayah Persekutuan,14.75,0.0031488284031416
Wilayah Persekutuan,15.35,0.0037251202070606
Wilayah Persekutuan,15.95,0.004355669678767
Wilayah Persekutuan,16.55,0.0050339965035493
Wilayah Persekutuan,17.15,0.005740076973952
Wilayah Persekutuan,17.74,0.0064429717627461
Wilayah Persekutuan,18.34,0.0071093424169025
Wilayah Persekutuan,18.94,0.0077199788344247
Wilayah Persekutuan,19.54,0.0082864073110967
Wilayah Persekutuan,20.14,0.0088516813560601
Wilayah Persekutuan,20.73,0.0094694894619258
Wilayah Persekutuan,21.33,0.0101757105537541
Wilayah Persekutuan,21.93,0.0109739671340522
Wilayah Persekutuan,22.53,0.0118419520356675
Wilayah Persekutuan,23.13,0.0127442114626244
Wilayah Persekutuan,23.72,0.0136352865724422
Wilayah Persekutuan,24.32,0.0144587147824642
Wilayah Persekutuan,24.92,0.0151626932066561
Wilayah Persekutuan,25.52,0.0157339210763998
Wilayah Persekutuan,26.12,0.016218692234766
Wilayah Persekutuan,26.71,0.0167040062509248
Wilayah Persekutuan,27.31,0.0172701632250242
Wilayah Persekutuan,27.91,0.0179489195255327
Wilayah Persekutuan,28.51,0.0187095471822164
Wilayah Persekutuan,29.11,0.0194742755701924
Wilayah Persekutuan,29.7,0.0201493062852898
Wilayah Persekutuan,30.3,0.0206534656197059
Wilayah Persekutuan,30.9,0.0209390454998274
Wilayah Persekutuan,31.5,0.0210073301192749
Wilayah Persekutuan,32.1,0.0209090455431882
Wilayah Persekutuan,32.69,0.0207191740155138
Wilayah Persekutuan,33.29,0.0205014024105491
Wilayah Persekutuan,33.89,0.0202882842455065
Wilayah Persekutuan,34.49,0.020082275950936
Wilayah Persekutuan,35.09,0.0198683243367556
Wilayah Persekutuan,35.68,0.0196339836457915
Wilayah Persekutuan,36.28,0.0193897570379206
Wilayah Persekutuan,36.88,0.0191698276944192
Wilayah Persekutuan,37.48,0.0190054754075424
Wilayah Persekutuan,38.08,0.0188967462804701
Wilayah Persekutuan,38.67,0.0188124833304788
Wilayah Persekutuan,39.27,0.0187141861052202
Wilayah Persekutuan,39.87,0.0185756888074084
Wilayah Persekutuan,40.47,0.0183834625439143
Wilayah Persekutuan,41.07,0.0181249550459332
Wilayah Persekutuan,41.66,0.0177839701255156
Wilayah Persekutuan,42.26,0.0173563617008505
Wilayah Persekutuan,42.86,0.0168727466992511
Wilayah Persekutuan,43.46,0.0163957457071876
Wilayah Persekutuan,44.06,0.0159831574822381
Wilayah Persekutuan,44.65,0.0156503923384435
Wilayah Persekutuan,45.25,0.0153691373434083
Wilayah Persekutuan,45.85,0.0151020752410407
Wilayah Persekutuan,46.45,0.0148425649846879
Wilayah Persekutuan,47.05,0.0146341829993409
Wilayah Persekutuan,47.64,0.0145743865495738
Wilayah Persekutuan,48.24,0.0148213646251905
Wilayah Persekutuan,48.84,0.0155997679554932
Wilayah Persekutuan,49.44,0.017162165705485
Wilayah Persekutuan,50.04,0.0196660427095383
Wilayah Persekutuan,50.63,0.0230023495240709
Wilayah Persekutuan,51.23,0.026708843330567
Wilayah Persekutuan,51.83,0.0300984221110223
Wilayah Persekutuan,52.43,0.0325674545570348
Wilayah Persekutuan,53.03,0.0338602680703255
Wilayah Persekutuan,53.62,0.0340891183309929
Wilayah Persekutuan,54.22,0.0335462023735847
Wilayah Persekutuan,54.82,0.0325126351728219
Wilayah Persekutuan,55.42,0.0311933636189748
Wilayah Persekutuan,56.02,0.0297384944529701
Wilayah Persekutuan,56.61,0.0282607534194232
Wilayah Persekutuan,57.21,0.0268265631914725
Wilayah Persekutuan,57.81,0.0254547707950938
Wilayah Persekutuan,58.41,0.0241403376966707
Wilayah Persekutuan,59.01,0.0228791003074403
Wilayah Persekutuan,59.6,0.0216676076846932
Wilayah Persekutuan,60.2,0.0204881444190038
Wilayah Persekutuan,60.8,0.0193110269864238
Wilayah Persekutuan,61.4,0.0181207508614313
Wilayah Persekutuan,61.99,0.0169331810895728
Wilayah Persekutuan,62.59,0.0157779039987229
Wilayah Persekutuan,63.19,0.0146677441762389
Wilayah Persekutuan,63.79,0.013595168831706
Wilayah Persekutuan,64.39,0.0125571080866421
Wilayah Persekutuan,64.98,0.0115729855018139
Wilayah Persekutuan,65.58,0.0106720492475414
Wilayah Persekutuan,66.18,0.0098637557795402
Wilayah Persekutuan,66.78,0.0091239339150932
Wilayah Persekutuan,67.38,0.0084121202520762
Wilayah Persekutuan,67.97,0.0077024500274557
Wilayah Persekutuan,68.57,0.0069992628338951
Wilayah Persekutuan,69.17,0.0063282681655409
Wilayah Persekutuan,69.77,0.00571562766549
Wilayah Persekutuan,70.37,0.0051713222568605
Wilayah Persekutuan,70.96,0.0046878382442216
Wilayah Persekutuan,71.56,0.0042538509792907
Wilayah Persekutuan,72.16,0.0038672038470533
Wilayah Persekutuan,72.76,0.0035322175029888
Wilayah Persekutuan,73.36,0.0032477375418629
Wilayah Persekutuan,73.95,0.003003864640963
Wilayah Persekutuan,74.55,0.0027903762591862
Wilayah Persekutuan,75.15,0.0026030103236056
Wilayah Persekutuan,75.75,0.0024392173838644
Wilayah Persekutuan,76.35,0.0022915703064441
Wilayah Persekutuan,76.94,0.0021500778120841
Wilayah Persekutuan,77.54,0.0020117562392597
Wilayah Persekutuan,78.14,0.0018852645878157
Wilayah Persekutuan,78.74,0.0017828102384856
Wilayah Persekutuan,79.34,0.0017058249609133
Wilayah Persekutuan,79.93,0.0016397887742803
Wilayah Persekutuan,80.53,0.0015657038324982
Wilayah Persekutuan,81.13,0.0014776149295539
Wilayah Persekutuan,81.73,0.0013878739326325
Wilayah Persekutuan,82.33,0.0013140486039004
Wilayah Persekutuan,82.92,0.0012600811447767
Wilayah Persekutuan,83.52,0.0012107749977155
Wilayah Persekutuan,84.12,0.0011462969931593
Wilayah Persekutuan,84.72,0.0010620962848155
Wilayah Persekutuan,85.32,0.0009724153626794
Wilayah Persekutuan,85.91,0.0008943893403149
Wilayah Persekutuan,86.51,0.0008324867049433
Wilayah Persekutuan,87.11,0.0007799469832707
Wilayah Persekutuan,87.71,0.0007313078279032
Wilayah Persekutuan,88.31,0.000688963646569
Wilayah Persekutuan,88.9,0.0006577644835825
Wilayah Persekutuan,89.5,0.0006371634687202
Wilayah Persekutuan,90.1,0.0006214592871431
Wilayah Persekutuan,90.7,0.0006065273446251
Wilayah Persekutuan,91.3,0.0005929738672855
Wilayah Persekutuan,91.89,0.0005816427228813
Wilayah Persekutuan,92.49,0.0005686321331571
Wilayah Persekutuan,93.09,0.0005474835503424
Wilayah Persekutuan,93.69,0.0005160765973031
Wilayah Persekutuan,94.29,0.0004797169021385
Wilayah Persekutuan,94.88,0.0004471950066118
Wilayah Persekutuan,95.48,0.0004243311429776
Wilayah Persekutuan,96.08,0.0004103599472916
Wilayah Persekutuan,96.68,0.0003990337643346
Wilayah Persekutuan,97.28,0.0003836029866764
Wilayah Persekutuan,97.87,0.0003621684161347
Wilayah Persekutuan,98.47,0.0003384994718977
Wilayah Persekutuan,99.07,0.0003174134257351
Wilayah Persekutuan,99.67,0.0002999487070188
Wilayah Persekutuan,100.27,0.0002835252526199
Wilayah Persekutuan,100.86,0.0002659793240335
Wilayah Persekutuan,101.46,0.0002482919684913
Wilayah Persekutuan,102.06,0.0002334501404771
Wilayah Persekutuan,102.66,0.0002234659115518
Wilayah Persekutuan,103.26,0.0002176994080549
Wilayah Persekutuan,103.85,0.0002136993708008
Wilayah Persekutuan,104.45,0.0002094389860619
Wilayah Persekutuan,105.05,0.0002046115230065
Wilayah Persekutuan,105.65,0.0001997637738197
Wilayah Persekutuan,106.25,0.0001946671330877
Wilayah Persekutuan,106.84,0.0001880664310559
Wilayah Persekutuan,107.44,0.0001789268770113
Wilayah Persekutuan,108.04,0.000167632617617
Wilayah Persekutuan,108.64,0.000156043283386
Wilayah Persekutuan,109.24,0.0001464085197608
Wilayah Persekutuan,109.83,0.0001397629264466
Wilayah Persekutuan,110.43,0.0001349653430437
Wilayah Persekutuan,111.03,0.0001295590550415
Wilayah Persekutuan,111.63,0.0001220564460266
Wilayah Persekutuan,112.23,0.0001134254474827
Wilayah Persekutuan,112.82,0.0001062230434975
Wilayah Persekutuan,113.42,0.0001023960883973
Wilayah Persekutuan,114.02,0.000101846907496
Wilayah Persekutuan,114.62,0.0001026505603493
Wilayah Persekutuan,115.22,0.0001024949835698
Wilayah Persekutuan,115.81,0.0001004448353248
Wilayah Persekutuan,116.41,9.781468626589837e-05
Wilayah Persekutuan,117.01,9.7086262167619e-05
Wilayah Persekutuan,117.61,9.932356859916376e-05
Wilayah Persekutuan,118.21,0.0001023287552917
Wilayah Persekutuan,118.8,0.0001014757826931
Wilayah Persekutuan,119.4,9.27650922234129e-05
Wilayah Persekutuan,120.0,7.572333763992789e-05
Johor,1.0,1.0463342412240156e-05
Johor,1.6,1.5367351869009448e-05
Johor,2.2,2.055258151797708e-05
Johor,2.79,2.559839301097707e-05
Johor,3.39,3.101029547545688e-05
Johor,3.99,3.903036739692375e-05
Johor,4.59,5.289424681400099e-05
Johor,5.19,7.491713195828746e-05
Johor,5.78,0.0001061107796548
Johor,6.38,0.0001490729782319
Johor,6.98,0.0002119064318454
Johor,7.58,0.0003085061067844
Johor,8.18,0.0004538932146945
Johor,8.77,0.0006595673561795
Johor,9.37,0.0009335094530292
Johor,9.97,0.001281013153137
Johor,10.57,0.0017023012709373
Johor,11.17,0.0021940308734923
Johor,11.76,0.0027579530341998
Johor,12.36,0.003402240601159
Johor,12.96,0.0041271973878804
Johor,13.56,0.0049132696953854
Johor,14.16,0.005730314851383
Johor,14.75,0.0065564055798698
Johor,15.35,0.0073795771133592
Johor,15.95,0.0081875401523047
Johor,16.55,0.0089773186162196
Johor,17.15,0.0097794893900253
Johor,17.74,0.010641835739566
Johor,18.34,0.011558935228426
Johor,18.94,0.0124411992202915
Johor,19.54,0.0131979827746149
Johor,20.14,0.0138339734034665
Johor,20.73,0.0144243188634349
Johor,21.33,0.0150222365227686
Johor,21.93,0.0156289374035311
Johor,22.53,0.0162296175452166
Johor,23.13,0.016818840738726
Johor,23.72,0.0173784427876603
Johor,24.32,0.0178388607311399
Johor,24.92,0.0180986037852373
Johor,25.52,0.0181236895298081
Johor,26.12,0.0180142782901065
Johor,26.71,0.0179346092176566
Johor,27.31,0.0179900498491951
Johor,27.91,0.0181961459435668
Johor,28.51,0.0185365323280296
Johor,29.11,0.0190027766686873
Johor,29.7,0.0195676646733435
Johor,30.3,0.020147778575202
Johor,30.9,0.0206299977437228
Johor,31.5,0.0209493938607038
Johor,32.1,0.0211219890477145
Johor,32.69,0.0211915862971641
Johor,33.29,0.0211780174961934
Johor,33.89,0.0210945296095632
Johor,34.49,0.0209763055078149
Johor,35.09,0.0208618043932328
Johor,35.68,0.0207613725976981
Johor,36.28,0.0206592065019834
Johor,36.88,0.020538084911183
Johor,37.48,0.0203922959218556
Johor,38.08,0.0202196577872123
Johor,38.67,0.0200125257732346
Johor,39.27,0.019765187214709
Johor,39.87,0.0194882148750056
Johor,40.47,0.0192062270591086
Johor,41.07,0.0189363827128364
Johor,41.66,0.0186728299355436
Johor,42.26,0.0183977726434473
Johor,42.86,0.0181081192676812
Johor,43.46,0.0178278616030183
Johor,44.06,0.017592397819391
Johor,44.65,0.0174176172713622
Johor,45.25,0.0172773521967564
Johor,45.85,0.0171117388788023
Johor,46.45,0.0168723948011643
Johor,47.05,0.0165754703114831
Johor,47.64,0.0163256800614052
Johor,48.24,0.0163195501334182
Johor,48.84,0.0168617618276795
Johor,49.44,0.0183558971000022
Johor,50.04,0.0211402873358111
Johor,50.63,0.0251457755181773
Johor,51.23,0.0296474192973303
Johor,51.83,0.0334702228335275
Johor,52.43,0.0356250720005437
Johor,53.03,0.0358517543655007
Johor,53.62,0.0346000710397541
Johor,54.22,0.0325896830126432
Johor,54.82,0.0304119704719118
Johor,55.42,0.0283729347969784
Johor,56.02,0.0265170049651753
Johor,56.61,0.0247566227726426
Johor,57.21,0.0230192283667059
Johor,57.81,0.0213076201454029
Johor,58.41,0.0196588969424111
Johor,59.01,0.018084067372205
Johor,59.6,0.016562336289086
Johor,60.2,0.0150832400777764
Johor,60.8,0.013675815395398
Johor,61.4,0.0123888630915034
Johor,61.99,0.0112506454075479
Johor,62.59,0.0102549565943258
Johor,63.19,0.0093755393334682
Johor,63.79,0.0085822132224438
Johor,64.39,0.007851033213929
Johor,64.98,0.0071698634595584
Johor,65.58,0.0065331222094139
Johor,66.18,0.005931492638252
Johor,66.78,0.0053529944092614
Johor,67.38,0.0047949849438343
Johor,67.97,0.0042706359691129
Johor,68.57,0.0038013473633937
Johor,69.17,0.0034024463006734
Johor,69.77,0.0030731051729356
Johor,70.37,0.0027960063833613
Johor,70.96,0.0025488227997238
Johor,71.56,0.0023208770711886
Johor,72.16,0.0021162997261421
Johor,72.76,0.0019382535742353
Johor,73.36,0.0017776119258759
Johor,73.95,0.0016230821550179
Johor,74.55,0.001476873473613
Johor,75.15,0.0013541831594377
Johor,75.75,0.001267198985474
Johor,76.35,0.0012105562800069
Johor,76.94,0.0011625370643325
Johor,77.54,0.0011012651750577
Johor,78.14,0.0010202886410099
Johor,78.74,0.0009288205515807
Johor,79.34,0.00083913395249
Johor,79.93,0.000756535686745
Johor,80.53,0.0006812333488225
Johor,81.13,0.0006156836280499
Johor,81.73,0.0005662227376988
Johor,82.33,0.0005374598659734
Johor,82.92,0.000526130595292
Johor,83.52,0.0005208727407225
Johor,84.12,0.0005102048519032
Johor,84.72,0.000492746397914
Johor,85.32,0.000477474764747
Johor,85.91,0.0004713947116275
Johor,86.51,0.0004690358680839
Johor,87.11,0.0004574730251281
Johor,87.71,0.0004307735440627
Johor,88.31,0.000395428436675
Johor,88.9,0.0003615144065274
Johor,89.5,0.0003334149532087
Johor,90.1,0.0003105159869759
Johor,90.7,0.0002923526582031
Johor,91.3,0.0002794900604711
Johor,91.89,0.0002706039616479
Johor,92.49,0.0002616971388364
Johor,93.09,0.0002489736546229
Johor,93.69,0.0002314125985292
Johor,94.29,0.0002104897117034
Johor,94.88,0.0001887749206331
Johor,95.48,0.0001693472990638
Johor,96.08,0.0001549544467374
Johor,96.68,0.0001459969216269
Johor,97.28,0.0001398631392625
Johor,97.87,0.0001334261764347
Johor,98.47,0.0001258008184823
Johor,99.07,0.0001180607735651
Johor,99.67,0.0001111401402514
Johor,100.27,0.0001052164283953
Johor,100.86,0.0001006364710823
Johor,101.46,9.78791304535018e-05
Johor,102.06,9.668081061932244e-05
Johor,102.66,9.631075742889303e-05
Johor,103.26,9.626188046734268e-05
Johor,103.85,9.606331312609576e-05
Johor,104.45,9.541299636283694e-05
Johor,105.05,9.482042257447088e-05
Johor,105.65,9.514824091441302e-05
Johor,106.25,9.66395418924985e-05
Johor,106.84,9.901957803231058e-05
Johor,107.44,0.0001019260470709
Johor,108.04,0.0001047547385262
Johor,108.64,0.0001066674204999
Johor,109.24,0.0001069870770105
Johor,109.83,0.0001053254360261
Johor,110.43,0.000101568418584
Johor,111.03,9.610837580611868e-05
Johor,111.63,8.98354268534248e-05
Johor,112.23,8.343011194558067e-05
Johor,112.82,7.677599488188205e-05
Johor,113.42,6.962414048722851e-05
Johor,114.02,6.2832276403255e-05
Johor,114.62,5.819947991785511e-05
Johor,115.22,5.663551025021756e-05
Johor,115.81,5.691772713297566e-05
Johor,116.41,5.680951232990864e-05
Johor,117.01,5.515589084854943e-05
Johor,117.61,5.234449067536122e-05
Johor,118.21,4.9045459853337696e-05
Johor,118.8,4.508603853196621e-05
Johor,119.4,3.944050547096813e-05
Johor,120.0,3.128244716833456e-05
Terengganu,1.0,6.855489711076416e-05
Terengganu,1.6,8.235267410610068e-05
Terengganu,2.2,8.790324519544193e-05
Terengganu,2.79,8.633482441088578e-05
Terengganu,3.39,8.332653945390851e-05
Terengganu,3.99,8.799337510603079e-05
Terengganu,4.59,0.0001111604624512
Terengganu,5.19,0.0001636493552772
Terengganu,5.78,0.0002547921635883
Terengganu,6.38,0.0003911045790939
Terengganu,6.98,0.0005757640322242
Terengganu,7.58,0.000810888205846
Terengganu,8.18,0.001103639440381
Terengganu,8.77,0.0014723930473739
Terengganu,9.37,0.001945480203354
Terengganu,9.97,0.0025490521158201
Terengganu,10.57,0.0032907254102358
Terengganu,11.17,0.0041517477109321
Terengganu,11.76,0.0050952079680692
Terengganu,12.36,0.0060851135312695
Terengganu,12.96,0.0071026699526426
Terengganu,13.56,0.0081498383147809
Terengganu,14.16,0.0092411755377678
Terengganu,14.75,0.0103909734009804
Terengganu,15.35,0.0116007594268489
Terengganu,15.95,0.0128498628588058
